timestamp,face_id,engaged,sleepy,smoothed_yaw
1772339540.200059,0,True,False,0.0
1772339540.3922374,0,True,False,-0.035353119796963206
1772339540.4397345,0,True,False,0.15654110884202824
1772339540.4922483,0,True,False,-0.23391838416550748
1772339540.553721,0,True,False,-0.3756821597043114
1772339540.6041496,0,True,False,-0.7848730796638929
1772339540.6548445,0,True,False,-0.17526150007103994
1772339540.70442,0,True,False,-0.03107636897916599
1772339540.7509449,0,True,False,0.356336982926614
1772339540.8056035,0,True,False,0.8342575133742226
1772339540.8485532,0,True,False,0.9749831121037171
1772339540.8958895,0,True,False,0.4677102682416493
1772339540.9351175,0,True,False,0.046574137239533894
1772339540.9681325,0,True,False,0.10911576224281383
1772339541.0184703,0,True,False,0.6376294320200785
1772339541.063094,0,True,False,1.599983125265132
1772339541.1136003,0,True,False,4.149084687953082
1772339541.1639605,0,True,False,7.018307285584972
1772339541.2080953,0,True,False,10.274450858781444
1772339541.2589066,0,True,False,13.125494281785327
1772339541.3026028,0,True,False,15.089102785805693
1772339541.3505797,0,True,False,14.795081981704953
1772339541.3975575,0,True,False,13.86172886581777
1772339541.4437313,0,True,False,13.828264545188702
1772339541.4925718,0,True,False,13.595948900802858
1772339541.5391693,0,True,False,13.8632501239258
1772339541.590608,0,True,False,15.706324930686964
1772339541.63451,0,True,False,16.906308440280913
1772339541.6810036,0,True,False,17.321068847614413
1772339541.7290761,0,True,False,17.12527255457865
1772339541.7925837,0,True,False,17.613676148207194
1772339541.8455925,0,True,False,15.602519289122512
1772339541.884505,0,True,False,17.772615389953124
1772339541.9285219,0,True,False,20.285654034662688
1772339541.9772239,0,True,False,24.623210546477
1772339542.0256758,0,True,False,28.849503263345447
1772339542.0719473,0,True,False,35.240353294784335
1772339542.1192677,0,True,False,38.78958840427423
1772339542.171818,0,False,False,41.91708256023547
1772339542.2164714,0,False,False,44.087750942278674
1772339542.261452,0,False,False,46.25730932822137
1772339542.3123999,0,False,False,46.972018106620894
1772339542.35466,0,False,False,47.81392957810088
1772339542.3990545,0,False,False,47.441634481497154
1772339542.460314,0,False,False,48.19199444683996
1772339542.517405,0,False,False,49.0020815852801
1772339542.5612667,0,False,False,50.49194948402364
1772339542.6087334,0,False,False,51.65767785107048
1772339542.6499107,0,False,False,53.30433941179278
1772339542.6995187,0,False,False,53.65102802127702
1772339542.7507787,0,False,False,53.65367090036396
1772339542.7989728,0,False,False,53.162067930433594
1772339542.8404098,0,False,False,52.57578633176907
1772339542.8876605,0,False,False,51.90204960247737
1772339542.9380505,0,False,False,50.89015481591814
1772339542.9846349,0,False,False,49.85218958672305
1772339543.0493672,0,False,False,48.919686634835024
1772339543.1234462,0,False,False,46.56574214441888
1772339543.170027,0,False,False,44.1368861233946
1772339543.216344,0,False,False,41.663503815237306
1772339543.2648742,0,False,False,39.43069251920637
1772339543.3168182,0,False,False,36.252273470280464
1772339543.3617527,0,False,False,34.359421383536514
1772339543.4118693,0,False,False,32.76335191012993
1772339543.4629955,0,False,False,30.03143663053953
1772339543.5073342,0,False,False,27.591423057253348
1772339543.5503628,0,False,False,26.939184634043478
1772339543.5929396,0,True,False,26.554741549033672
1772339543.6386456,0,True,False,25.901036062221227
1772339543.6977372,0,True,False,26.88538584554947
1772339543.7341046,0,True,False,27.738112742122485
1772339543.7842467,0,True,False,27.684894289480024
1772339543.829825,0,True,False,27.738522308302333
1772339543.8802109,0,True,False,27.971384970756027
1772339543.9278688,0,True,False,27.54473596387286
1772339543.974073,0,True,False,27.45553983884538
1772339544.0209835,0,True,False,27.788448259378537
1772339544.0630858,0,True,False,28.622099803035372
1772339544.1172445,0,True,False,29.06407252027691
1772339544.1552286,0,True,False,29.746383974953556
1772339544.2164242,0,True,False,31.02681806508259
1772339544.254794,0,True,False,33.15582374765768
1772339544.318809,0,False,False,35.11049290659227
1772339544.3773277,0,False,False,37.11040707497226
1772339544.4323232,0,False,False,39.53565344816464
1772339544.4708116,0,False,False,41.06388709420298
1772339544.5227156,0,False,False,41.6316992883013
1772339544.5654254,0,False,False,41.74718422666176
1772339544.6163635,0,False,False,41.95140168839371
1772339544.6599119,0,False,False,42.36991853838196
1772339544.7136295,0,False,False,42.532542178638074
1772339544.7518325,0,False,False,42.65328113639217
1772339544.8000016,0,False,False,42.7942350810076
1772339544.8489704,0,False,False,43.10014191162435
1772339544.898967,0,False,False,42.70616898363191
1772339544.9405882,0,False,False,42.49186150295593
1772339544.993507,0,False,False,41.7630517974314
1772339545.034061,0,False,False,40.809922175407955
1772339545.0902395,0,False,False,39.59939590237103
1772339545.1342494,0,False,False,38.32206285289875
1772339545.1875072,0,False,False,35.54708131692839
1772339545.2335126,0,False,False,33.19525999837349
1772339545.2787986,0,False,False,30.453900226197312
1772339545.3212805,0,False,False,20.74859543932393
1772339545.3690608,0,False,False,10.632814458087848
1772339545.4219484,0,True,False,1.9906848710029887
1772339545.4751086,0,True,False,-6.855435266918578
1772339545.5291078,0,True,False,-15.250192047835673
1772339545.5756311,0,True,False,-16.940488644388473
1772339545.6587124,0,True,False,-17.539035665030212
1772339545.7037115,0,True,False,-18.309680364187905
1772339545.7419758,0,True,False,-18.887220726827074
1772339545.7933037,0,True,False,-19.473740023775463
1772339545.8402767,0,True,False,-18.957247248474097
1772339545.8840425,0,True,False,-18.73890777914778
1772339545.9444644,0,True,False,-18.596088867290103
1772339546.0181162,0,True,False,-18.312869606277367
1772339546.0626986,0,True,False,-17.6881489670478
1772339546.1182978,0,True,False,-17.64002780441915
1772339546.1678884,0,True,False,-17.40048966265386
1772339546.2211053,0,True,False,-17.526619851107135
1772339546.2615492,0,True,False,-17.588445126905377
1772339546.3088531,0,True,False,-18.27597102412438
1772339546.3622327,0,True,False,-19.036030080787512
1772339546.4039962,0,True,False,-20.503291632246885
1772339546.4527152,0,True,False,-21.325382980849902
1772339546.4970078,0,True,False,-21.95603176142152
1772339546.5364373,0,True,False,-22.221515271472178
1772339546.56826,0,True,False,-22.133115405247302
1772339546.6022556,0,True,False,-21.886389421718473
1772339546.6526532,0,True,False,-21.57638501923703
1772339546.6949916,0,True,False,-21.858027022558012
1772339546.7337291,0,True,False,-21.66333102437298
1772339546.7878184,0,True,False,-21.71811692946436
1772339546.8288183,0,True,False,-21.353583214663075
1772339546.892343,0,True,False,-20.891689887931022
1772339546.9383433,0,True,False,-20.208183774354893
1772339546.9784381,0,True,False,-19.86161011650285
1772339547.0274222,0,True,False,-19.389549104812
1772339547.0750375,0,True,False,-19.39975708487848
1772339547.131333,0,True,False,-19.616873268837683
1772339547.1681628,0,True,False,-19.316665713178722
1772339547.2209344,0,True,False,-19.15958570697823
1772339547.269412,0,True,False,-18.87944967090769
1772339547.313058,0,True,False,-18.089568265332463
1772339547.3594263,0,True,False,-17.502294204583215
1772339547.4122188,0,True,False,-17.191915501205518
1772339547.4566643,0,True,False,-16.151486545004232
1772339547.506957,0,True,False,-15.765836972933277
1772339547.5431314,0,True,False,-15.168864141898705
1772339547.595835,0,True,False,-14.087907751667023
1772339547.640848,0,True,False,-13.623282271690403
1772339547.6934614,0,True,False,-13.480665997497539
1772339547.733163,0,True,False,-12.952148512536258
1772339547.786023,0,True,False,-12.473761701900383
1772339547.8293557,0,True,False,-12.584553840350337
1772339547.8794992,0,True,False,-11.929948935811119
1772339547.9230027,0,True,False,-11.952334873075975
1772339547.9755752,0,True,False,-12.201644302557664
1772339548.0581317,0,True,False,-12.904210803657412
1772339548.119117,0,True,False,-13.25966745653858
1772339548.1606493,0,True,False,-15.77552975527795
1772339548.2032874,0,True,False,-18.291385413905203
1772339548.251015,0,True,False,-20.51620934521857
1772339549.151619,1,True,False,0.0
1772339549.2444444,2,True,False,0.0
1772339549.2920938,2,True,False,0.7665534400633085
1772339549.4299762,3,True,False,0.0
1772339549.4799135,3,True,False,2.7614081090949725
1772339549.5303986,3,True,False,4.0081627936344475
1772339549.5847871,3,True,False,4.960816515607547
1772339549.6292603,3,True,False,6.261708773318815
1772339549.6723285,3,True,False,8.661049330899365
1772339549.7225878,3,True,False,9.984617421554688
1772339549.7657816,3,True,False,12.735303759989364
1772339549.812581,3,True,False,15.811508205142479
1772339549.859202,3,True,False,25.316553201080733
1772339549.9037056,3,True,False,34.95241271876479
1772339549.9511352,3,True,False,44.737900315271574
1772339549.9970782,3,False,False,52.90049847509431
1772339550.0927434,3,False,False,61.23178259033047
1772339550.1340585,3,False,False,64.43991317435409
1772339550.1849406,3,False,False,67.83046310065855
1772339550.2298646,3,False,False,70.97004470363574
1772339550.286549,3,False,False,74.17724440184038
1772339550.3238788,3,False,False,76.63219051064762
1772339550.382029,3,False,False,77.06385748390517
1772339550.419014,3,False,False,76.82891798645659
1772339550.4715872,3,False,False,77.02581133666436
1772339550.511566,3,False,False,76.96824552323804
1772339550.5821157,3,False,False,77.05330448409583
1772339550.6271162,3,False,False,77.12665553640333
1772339550.6681857,3,False,False,77.41726055927352
1772339550.7283728,3,False,False,77.08541778462299
1772339550.7865908,3,False,False,77.23046150791973
1772339550.8253398,3,False,False,77.14690630215766
1772339550.8764553,3,False,False,77.11535337776454
1772339550.9206505,3,False,False,77.0327659951652
1772339550.966823,3,False,False,76.53402267479784
1772339551.0192266,3,False,False,75.56305839546862
1772339551.0705802,3,False,False,74.00808452619353
1772339551.1047752,3,False,False,72.27368824327624
1772339551.1636817,3,False,False,70.19347873293042
1772339551.2008924,3,False,False,68.8372708499135
1772339551.2530196,3,False,False,66.480021722552
1772339551.3034232,3,False,False,64.81768834464239
1772339551.3486385,3,False,False,61.145705181922494
1772339551.4008055,3,False,False,58.80502195876945
1772339551.4412189,3,False,False,56.247537191833636
1772339551.4841359,3,False,False,55.30295291834498
1772339551.5363965,3,False,False,53.508371159994155
1772339551.576982,3,False,False,52.73749663884613
1772339551.6264951,3,False,False,52.3234535883761
1772339551.6750388,3,False,False,52.46296728249365
1772339551.7220526,3,False,False,51.1163385428659
1772339551.7785714,3,False,False,50.863961781731085
1772339551.8195682,3,False,False,51.03314545516467
1772339551.8679812,3,False,False,50.91926480539128
1772339551.9195921,3,False,False,49.870721445181346
1772339551.9670138,3,False,False,49.969104512714964
1772339552.0067637,3,False,False,50.177883127342895
1772339552.0532517,3,False,False,51.179796455822576
1772339552.1012099,3,False,False,51.43855343910716
1772339552.149693,3,False,False,51.947323896197005
1772339552.198247,3,False,False,51.28738988101149
1772339552.2392547,3,False,False,50.65842772789819
1772339552.288441,3,False,False,50.05656670947541
1772339552.3382232,3,False,False,49.80276457113955
1772339552.3864303,3,False,False,50.315831391026855
1772339552.432644,3,False,False,50.46888918899157
1772339552.4842415,3,False,False,51.07639812469199
1772339552.5225112,3,False,False,50.94701734122428
1772339552.5840154,3,False,False,50.91918361030444
1772339552.643789,3,False,False,48.7273665299246
1772339552.7007504,3,False,False,48.52173781138004
1772339552.744453,3,False,False,46.98957501812319
1772339552.789267,3,False,False,47.07430629075855
1772339552.8492644,3,False,False,46.427790640844215
1772339552.9118083,3,False,False,47.18540501535291
1772339552.9627986,3,False,False,47.45906365275697
1772339553.044326,3,False,False,47.66819823021431
1772339553.088887,3,False,False,46.51672533724659
1772339553.1356258,3,False,False,46.583313536866726
1772339553.1819613,3,False,False,44.45431357434704
1772339553.233429,3,False,False,43.51577554602735
1772339553.2718515,3,False,False,43.45132452978787
1772339553.3094907,3,False,False,43.55799225423267
1772339553.3599927,3,False,False,43.208916690905205
1772339553.4020991,3,False,False,45.77350826383575
1772339553.447728,3,False,False,46.119867626975825
1772339553.5039563,3,False,False,46.54228411643803
1772339553.5428817,3,False,False,46.985811238499096
1772339553.5984461,3,False,False,48.10024985144615
1772339554.2238078,3,False,False,46.166176280276275
1772339554.2628207,3,False,False,44.79480381785909
1772339554.3063965,3,False,False,42.65217034430569
1772339554.3520055,3,False,False,41.35029634317782
1772339554.4055517,3,False,False,37.9285640995674
1772339554.4556022,3,False,False,37.56470780624764
1772339554.493733,3,False,False,38.59456192366632
1772339554.5443735,3,False,False,39.91321493176347
1772339554.5909364,3,False,False,41.29087689172651
1772339554.6400325,3,False,False,41.92065239141088
1772339554.6910613,3,False,False,43.32952202380626
1772339554.7293053,3,False,False,43.88662168149692
1772339554.77985,3,False,False,43.70169239159089
1772339554.8291225,3,False,False,42.66309211597345
1772339554.880172,3,False,False,43.34188292295222
1772339554.9226375,3,False,False,43.39298662451655
1772339554.9738379,3,False,False,41.894676967498256
1772339555.0196784,3,False,False,40.52078316133161
1772339555.0682747,3,False,False,39.50095980117278
1772339555.11592,3,False,False,38.91852516047935
1772339555.1654105,3,False,False,37.75343788293293
1772339555.2077537,3,False,False,39.31424283903518
1772339555.259796,3,False,False,41.36767151926449
1772339555.2998948,3,False,False,43.26353481107532
1772339555.3527088,3,False,False,44.83867248901339
1772339555.4002814,3,False,False,46.671672303545485
1772339555.4443328,3,False,False,47.6756260953635
1772339555.4984853,3,False,False,48.19396765378908
1772339555.533212,3,False,False,48.87337125830927
1772339555.5808907,3,False,False,49.355031127762956
1772339555.6347027,3,False,False,50.23911442220683
1772339555.6870005,3,False,False,50.634906750890515
1772339555.7229772,3,False,False,51.891610311752046
1772339555.7731638,3,False,False,51.657227231672564
1772339555.8288703,3,False,False,52.06521061374802
1772339555.868903,3,False,False,53.9991839637765
1772339555.9160523,3,False,False,56.85766564809933
1772339555.9643328,3,False,False,59.61371077483417
1772339556.0045526,3,False,False,63.43333197418845
1772339556.0595832,3,False,False,65.98442928587464
1772339556.104137,3,False,False,67.05857595578746
1772339556.1535647,3,False,False,67.3356258383825
1772339556.198544,3,False,False,67.24734014251712
1772339556.2489102,3,False,False,66.68391243251835
1772339556.2909684,3,False,False,64.60969130025663
1772339556.3429568,3,False,False,61.060062138047456
1772339556.3895824,3,False,False,57.23951875215058
1772339556.4351616,3,False,False,54.14208605458849
1772339556.485287,3,False,False,51.78857167987618
1772339556.5259433,3,False,False,48.28365298452947
1772339556.5755959,3,False,False,44.38522428757382
1772339556.6205947,3,False,False,40.410254321195914
1772339556.6991613,3,False,False,36.6540586385
1772339556.7521453,3,False,False,32.66095045237911
1772339556.793435,3,False,False,31.65198532961802
1772339556.841558,3,False,False,31.71980459307297
1772339556.8911626,3,False,False,32.56620918130127
1772339556.9421127,3,False,False,33.69953008734917
1772339556.9843144,3,False,False,35.01152478152221
1772339557.030821,3,False,False,38.056515315189515
1772339557.074899,3,False,False,41.04775835166798
1772339557.1305916,3,False,False,42.29340542716792
1772339557.1690652,3,False,False,43.99152896299472
1772339557.2202017,3,False,False,45.300053727418344
1772339557.268217,3,False,False,45.36023262068913
1772339557.311599,3,False,False,45.548435839377326
1772339557.362136,3,False,False,46.10516851767518
1772339557.4099576,3,False,False,46.11739501614998
1772339557.4551644,3,False,False,46.06198301060622
1772339557.503338,3,False,False,46.581356315496045
1772339557.5518446,3,False,False,46.68326930732345
1772339557.6131725,3,False,False,46.429110109636056
1772339557.6537554,3,False,False,44.81211532132984
1772339557.6904345,3,False,False,44.47449050983729
1772339557.7469528,3,False,False,42.36565935013662
1772339557.7816615,3,False,False,40.47636367940328
1772339557.832678,3,False,False,38.66980940564322
1772339557.8772645,3,False,False,34.98435326559903
1772339557.9312742,3,False,False,33.65952652644865
1772339557.9818587,3,False,False,33.26655751821887
1772339558.0219357,3,False,False,33.725066485748854
1772339558.069175,3,False,False,31.796305560084118
1772339558.11425,3,False,False,32.82088818308343
1772339558.164103,3,False,False,32.379019846074826
1772339558.2173147,3,False,False,31.753622289550037
1772339558.2639618,3,False,False,31.79904745324894
1772339558.3100214,3,False,False,35.789814853807826
1772339558.3495114,3,False,False,39.54872744574995
1772339558.4052887,3,False,False,39.869872053473536
1772339558.4465804,3,False,False,40.57260613296813
1772339558.4912057,3,False,False,40.08339313113811
1772339558.5389345,3,False,False,37.86309233770328
1772339558.593837,3,False,False,37.08109322721267
1772339558.639214,3,False,False,39.33489832410262
1772339558.6877353,3,False,False,41.07078430846333
1772339558.7302015,3,False,False,42.46250876886115
1772339558.7769554,3,False,False,45.67550702957527
1772339558.8207667,3,False,False,45.85036662172881
1772339558.8726678,3,False,False,45.216599818359924
1772339558.9170556,3,False,False,43.4719545650086
1772339558.9692845,3,False,False,41.24854726984738
1772339559.0113375,3,False,False,38.3552171998889
1772339559.0713785,3,False,False,36.884643078643364
1772339559.1333926,3,False,False,35.07211108135802
1772339559.1909156,3,False,False,34.277108864990986
1772339559.2249298,3,False,False,34.371134132318076
1772339559.281727,3,False,False,34.87096460454516
1772339559.3270488,3,False,False,35.47078979250768
1772339559.3675668,3,False,False,35.84307019487342
1772339559.4136994,3,False,False,37.130180212917985
1772339559.4610019,3,False,False,38.34675553075858
1772339559.5101194,3,False,False,38.83759854772212
1772339559.6087725,4,True,False,0.0
1772339559.6500747,4,True,False,1.1965104122033314
1772339559.6991954,4,True,False,0.8679400543373696
1772339559.7483432,4,True,False,0.19933468200785837
1772339559.803406,4,True,False,0.044184320361382534
1772339559.8357353,4,True,False,2.131874840979092
1772339559.8916578,4,True,False,3.1479143401280494
1772339559.930228,4,True,False,5.332831243111717
1772339559.9801314,4,True,False,7.050062165426586
1772339560.032245,4,True,False,8.965353585148417
1772339560.0839872,4,True,False,9.248417686043496
1772339560.1464343,4,True,False,7.273300835417579
1772339560.181221,4,True,False,6.73848029628042
1772339560.2404466,4,True,False,5.420072012944987
1772339560.2861218,4,True,False,4.397287167257679
1772339560.3521297,4,True,False,2.5396389938586283
1772339560.406723,4,True,False,5.17273802768783
1772339560.451709,4,True,False,6.2707958023548
1772339560.502736,4,True,False,8.716060410866358
1772339560.5458784,4,True,False,10.636560246221432
1772339560.5843933,4,True,False,12.510262190818986
1772339560.6423228,4,True,False,12.608682280377158
1772339560.681486,4,True,False,12.15878897254333
1772339560.7308636,4,True,False,12.250964321984235
1772339560.7757843,4,True,False,11.341977190864252
1772339560.830278,4,True,False,10.429819313792322
1772339560.8799047,4,True,False,10.1758057871935
